temp_max,temp_avg,temp_min,prec,wd,ws,atmos_pres_avg,atmos_pres_min,atmos_pres_max,rh,ceil_hgt,visibility,FMA
17,15.47619048,14,19.5,324.7619048,9.2,1015.1,1014.1,1015.9,89.94285714,4380.47619,8714.285714,1
21,17.14285714,14,0,254,7.2,1017.5375,1016.8,1019.1,81.72380952,14782.38095,11980.95238,0
21,17.52173913,16,0,140.5555556,7.2,1019.4625,1018.3,1020.3,86.22173913,9532.142857,8200,0
22,18,16,0,173.5294118,10.2,1018.7,1017.3,1020.7,88.045,12779.47368,6300,0
22,18.05,15,0,243.75,6.1,1018.014286,1017.4,1019.1,84.325,12826.84211,7525,0
19,16.73684211,15,3.9,327.3684211,12.3,1018.616667,1017,1020.6,87.71578947,1345.789474,5147.368421,0
18,16.45,15,5,318,9.3,1015.4875,1014.3,1017.3,89.11,1368.5,8010,0
21,17.05263158,15,0,305,10.2,1016.5,1015,1018.9,80.91578947,20789.44444,12457.89474,0
21,17.05555556,15,0,304.4444444,9.2,1019.35,1018.6,1020.3,81.88333333,16913.52941,11544.44444,0
23,17.15,15,0,287.7777778,8.2,1019.957143,1018.8,1021,74.84210526,14390,10105.26316,0
19,15.9,15,0,337,10.2,1019.825,1018.6,1020.3,72.915,13390.5,12400,0
19,16.11111111,14,0,324.2105263,10.3,1020.785714,1019.9,1021.3,73.66666667,20861.05263,12063.15789,0
20,16.27272727,14,0,308.1818182,10.2,1018.4875,1016.6,1021,79.26818182,22000,11540.90909,0
20,16.40909091,13,0,220,6.1,1014.05,1011.9,1017,80.57727273,10363.63636,9872.727273,0
27,20.7826087,16,0,167.5,9.3,1012.2375,1010.8,1013.1,55.11304348,12434.78261,9863.636364,0
27,23.73913043,21,0,193.3333333,8.2,1014.9875,1012.7,1017.6,46.83043478,6710,10786.95652,0
30,24.54166667,20,0,182.7272727,5.1,1019.185714,1018.1,1020.7,51.26666667,12045.45455,10095.83333,0
28,23.4,18,0,201.0526316,10.2,1017.5625,1015.9,1019.8,53.03157895,19478.66667,9804.545455,0
26,22.18181818,18,0,181.0526316,7.7,1017.6625,1016.4,1019,38.85909091,18545.45455,10377.27273,0
25,22.41666667,20,0,160,6.1,1019.871429,1019.2,1021.1,44.29583333,22000,11112,0
25,21.44444444,17,0,263.0769231,7.7,1021.475,1020.3,1023.2,56.93333333,22000,12144.44444,0
20,17,16,0,317.5,9.3,1021.7,1020.2,1023.7,86.74375,18272.5,9631.25,0
21,17.75,15,0,314.375,9.2,1020.757143,1019.8,1022.7,82.5125,14584.375,13012.5,0
20,16.91304348,15,0,315.2173913,9.3,1020.7875,1020,1022.1,85.95217391,12540.43478,12078.26087,0
18,15.26086957,13,8,343.4782609,10.2,1023.4875,1022.8,1024.4,75.4,7916.521739,12200,0
18,15.04347826,14,0,275,8.2,1023.7625,1022.4,1024.8,72.35217391,4444.347826,11200,0
17,14.88888889,13,0,168.3333333,7.7,1022,1020.1,1024.1,74.02777778,8578.235294,12105.55556,0
17,14.75,12,0,168,8.2,1021.45,1020.4,1022.4,86.325,7430.454545,11200,0
19,15.85714286,14,0,137.2222222,6.1,1023.1875,1022.2,1024.3,77.08571429,15113.33333,12390,0
18,15.68181818,14,0,276.8421053,8.2,1024.328571,1023.5,1025.2,74.86818182,7264.545455,11318.18182,0
20,16.72727273,14,0,156.5,7.2,1024.9875,1024,1026.7,79.89090909,16904.70588,11590.90909,0
19,15.36363636,13,0,306.8181818,9.2,1023.4875,1021.3,1026.4,82.14545455,7874,10127.27273,0
18,15.60869565,14,1,340,10.2,1018.7125,1017.4,1021,83.0826087,5020,10360.86957,0
17,15.13043478,14,4,323.0434783,10.2,1017.0875,1016.2,1018.3,90.54782609,1194.565217,7986.956522,0
14,13.42857143,13,15,236.6666667,7.2,1018.571429,1016.6,1021,91.5,5870.952381,8590.47619,1
16,13.27272727,10,0,171.1111111,5.1,1021.2875,1020.2,1022.7,72.09090909,22000,11768.18182,0
17,13.40909091,11,0,192,11.3,1023.3,1020.7,1028.4,75.35454545,19972.5,11136.36364,0
16,13.59090909,12,0,132.2222222,9.2,1022.342857,1021.2,1023.1,79.85454545,10798.57143,10804.54545,0
20,15.125,13,0,199.4736842,10.2,1021.8,1020.4,1022.9,88.225,15488.26087,11145.83333,0
21,15.86363636,14,8,308.6363636,10.2,1020.425,1018,1022.4,80.49545455,8385.882353,10033.33333,0
18,14.23809524,13,2,302.3809524,9.3,1017.5625,1015.5,1020.4,86.5047619,14264.7619,10785.71429,0
17,14.54545455,13,6,321.9047619,7.2,1016.314286,1015.4,1017,81.26363636,2445.909091,10836.36364,0
16,13.57142857,11,0,224,5.1,1017.45,1016.8,1019.2,81.18095238,6388.235294,10890.47619,0
16,13,11,0,197.7777778,4.1,1019.5,1018.9,1020.9,83.54166667,19295,11862.5,0
17,13.45454545,11,0,160.7142857,6.1,1021.157143,1020.4,1021.9,80.85909091,15619.04762,11356.52174,0
17,13.76190476,11,0,185,4.1,1021.385714,1019.9,1022.3,76.24761905,22000,11276.19048,0
16,13.40909091,11,0.3,331.1111111,7.2,1020.975,1019.5,1022.1,78.53181818,15136.36364,11363.63636,0
16,13.86956522,13,2,350.8695652,10.2,1018.475,1016.8,1020.4,78.16521739,10340,10836.36364,0
16,14.40909091,13,1,324.0909091,9.2,1018.45,1017.5,1019.9,88.65909091,8184.090909,5995.454545,0
25,15.18181818,13,0,303.6363636,10.3,1019.05,1018,1020.3,85.55,19023.18182,9577.272727,0
18,14.4,13,0,309,7.2,1018.3125,1016.9,1019.6,87.875,20634.375,10860,0
18,14.30434783,11,0,303.4782609,10.2,1018.35,1016.9,1019.7,81.41304348,22000,11413.04348,0
17,14.39130435,13,0,325.8333333,10.2,1018.0875,1016.9,1019.6,85.71304348,14467.82609,11408.33333,0
16,13.95238095,12,0,335.2380952,8.2,1019.371429,1018.4,1020.8,76.70952381,8675.238095,11923.80952,0
16,12.7,10,0,323.1578947,7.7,1018.657143,1017.5,1019.8,73.9,13905.625,11440,0
17,13.04166667,10,0,282.2222222,6.1,1017.428571,1015.6,1018.8,76.975,22000,10820.83333,0
19,14.73913043,11,0,275,7.2,1016.728571,1015.4,1018,70.09130435,22000,11173.91304,0
17,14.0952381,11,0,295,7.2,1016.45,1014.9,1017.8,76.73809524,11564.70588,11123.80952,0
15,13.14285714,12,19,318.0952381,9.2,1016.457143,1014.8,1020.1,90.85714286,11686.66667,9457.142857,1
15,12.82608696,11,3,274.5,6.1,1022.242857,1021.4,1023.7,83.85217391,22000,11060.86957,0
16,12.95454545,10,0,206,7.2,1022.5625,1020.8,1023.9,75.25454545,18081.81818,12400,0
16,12.08695652,9,0,228.125,7.2,1020.1625,1018.4,1022.5,85.76956522,14739.41176,11134.78261,0
19,13.84210526,11,0,225,5.1,1018.9,1016.9,1020.1,76.01052632,22000,10447.36842,0
21,15.2173913,12,0,162.6666667,6.1,1019.15,1017.6,1021.7,64.71304348,15609,10186.95652,0
20,15.82608696,12,0,233,6.1,1025.525,1023.3,1028.5,67.44782609,19827,11665.21739,0
17,14.56521739,13,0,303.1578947,10.2,1026.75,1024.9,1028.7,81.73913043,11143.91304,9821.73913,0
16,14.04166667,13,0,220.9090909,9.2,1023.2125,1020.5,1026.1,85.875,1470.416667,9995.833333,0
17,14.5,13,0,156.1111111,9.2,1021.1,1019.9,1021.7,85.01363636,12953.88889,10081.81818,0
23,18.18181818,13,0,176.25,9.2,1022.3375,1021.7,1023.5,48.13636364,22000,11113.63636,0
21,16.05,12,0,301.5384615,7.2,1022.5,1020.9,1024.1,48.225,22000,12620,0
17,13.60869565,11,0,232,6.2,1021.5125,1019.4,1022.9,77.88695652,22000,11565.21739,0
15,13.31818182,11,0,143.0769231,6.1,1019.9,1018.6,1021.1,72.05454545,7882.352941,10640.90909,0
17,13.95652174,12,0,156.3636364,5.1,1019.525,1018.1,1020.6,74.79130435,4505.263158,10095.65217,0
19,15.26086957,13,0,150.4347826,8.2,1021.35,1020.5,1022.5,62.36086957,22000,10556.52174,0
18,14.85,13,0,153.8888889,8.2,1023.2,1021.9,1024.2,59.995,22000,10910,0
18,15.33333333,13,0,155.2380952,9.2,1024.75,1023.2,1027.1,61,22000,10380.95238,0
16,14,12,0,147.3913043,9.2,1025.042857,1022.6,1027,70.14782609,20723.52941,11513.04348,0
14,12.04761905,10,0,145.2941176,6.2,1022.2875,1020.8,1023.4,86.9,16340,11504.7619,0
14,11.5,9,0,148.8888889,5.1,1022.325,1021.4,1023.1,87.0375,20969.52381,10983.33333,0
15,10.80952381,8,0,326.9230769,5.1,1022.75,1020.5,1024,79.37619048,22000,11000,0
18,11.90909091,10,0,240,5.1,1020.5875,1018.7,1022.7,75.81818182,22000,11468.18182,0
14,11,9,0,150,6.1,1020.0125,1018.8,1020.9,82.52173913,14015.78947,10669.56522,0
17,12.85714286,11,0,140,6.1,1022.028571,1020.5,1022.9,80.6047619,18142.85714,11119.04762,0
15,12.61111111,10,0,153.5294118,8.2,1023.314286,1021.8,1024.3,68.55,22000,12366.66667,0
14,12.4,12,0,141.4285714,9.2,1021.9625,1019.7,1023.9,83.155,14143.5,11371.42857,0
18,14.17391304,11,0,151,8.2,1018.425,1016.7,1020.4,60.74782609,20416.66667,10565.21739,0
18,14.52173913,12,0,246.6666667,7.2,1017.3125,1015.7,1018.6,57.75652174,20327.27273,11117.3913,0
16,12.91304348,10,0,298.1818182,9.2,1017.425,1016.2,1019.1,83.14347826,9424.210526,10817.3913,0
14,11.86363636,10,25,341.0526316,7.2,1020.225,1019.6,1021.3,86.34090909,11174.54545,12072.72727,1
15,12.14285714,11,0,247.5,5.1,1021,1019.9,1022.2,79.85714286,17663,11023.80952,0
14,11.625,10,0,158.4615385,7.2,1022.95,1022.1,1024.2,85.26666667,19535,11095.83333,0
15,11.56521739,9,0,268.1818182,6.1,1023.6125,1021.9,1024.4,84.20434783,22000,10908.69565,0
16,12.71428571,10,0,294,6.1,1023.8875,1022.7,1024.8,85.0952381,11784.21053,10845.45455,0
16,12.2173913,10,0,167.6923077,8.2,1025.275,1024.1,1026.8,84.22173913,11809.52381,11134.78261,0
16,11.83333333,9,0,141.25,7.2,1026.45,1024.4,1028.2,71.025,19090.90909,11379.16667,0
15,11.43478261,9,0,138.6363636,10.2,1028.05,1027,1028.8,72.07826087,22000,10947.82609,0
14,11.91304348,10,0,140.8695652,12.3,1029.6875,1028.9,1030.8,75.90434783,14369.41176,10634.78261,0
15,12.27272727,11,0,146.8181818,8.2,1031.15,1030.1,1032.6,86.53636364,20030,10740.90909,0
18,13.22727273,12,0,130.9090909,10.2,1030.314286,1028.7,1031.9,89.36190476,8141.136364,8177.272727,0
15,12.68181818,11,0,128.1818182,9.2,1029.1875,1027.7,1030.1,88.51363636,6171.944444,5922.727273,0
15,12.31818182,11,0,185,7.2,1026.8625,1025.3,1028.9,85.16363636,20727.05882,11363.63636,0
15,12,9,0,147.7272727,7.2,1024.275,1022.7,1026.2,81.38695652,13798.75,9760.869565,0
15,12.63636364,11,0,146.8181818,8.2,1022.6625,1021.3,1024.1,81.2,12213.68421,11322.72727,0
13,12.13043478,11,0,149.5652174,7.2,1021.8875,1020.6,1022.8,86.02173913,6237.058824,10365.21739,0
13,11.19047619,10,13,127.6470588,7.2,1022.314286,1020.8,1023.4,84.11904762,17207.77778,11263.63636,0
14,11.04166667,9,0,127.1428571,7.2,1022.1875,1020.5,1023.4,77.50833333,22000,10808.33333,0
14,11.625,10,0,129.1666667,9.2,1021.975,1019.9,1023.1,84.99166667,22000,10937.5,0
14,11.63157895,10,0,132.6315789,6.1,1020.8375,1018.9,1022.3,86.61578947,18381.66667,12521.05263,0
13,11.28571429,10,0,130.4761905,8.2,1021.725,1020,1022.9,83.04761905,13651.53846,10876.19048,0
13,11.66666667,10,0,134.1666667,10.2,1020.45,1018.5,1022.5,80.72916667,15812.5,8850,0
18,13.875,11,0,248.5,8.2,1018.4125,1016.3,1020,63.20416667,20416.66667,6916.666667,0
18,14.125,11,0,220.9090909,5.1,1017.775,1016.1,1019.6,63.5875,13390.90909,7791.666667,0
15,13.16666667,12,24,278.125,10.2,1018.2625,1016.5,1020.9,93.50416667,10104.31818,7962.5,1
14,12.47826087,12,0,246.25,5.1,1022.725,1021.8,1024.2,80.3,1406.521739,11530.43478,0
14,12.0952381,11,0,160,3,1023.042857,1021,1024.5,89.45714286,2150.47619,11742.85714,0
15,12.125,10,0,204.6153846,8.2,1018.2,1014.1,1022,86.37916667,6928.823529,11275,0
15,11.875,10,9,281.7391304,12.3,1016.7625,1015.8,1017.7,87.25833333,11040.47619,10408.33333,0
17,12.82608696,11,6,293.6363636,12.3,1017.5125,1016.5,1019.4,83.97391304,5887.222222,10630.43478,0
15,13,11,0,316.5217391,9.3,1023.7375,1021.4,1027.3,89.04782609,6828.695652,8726.086957,0
14,12.42857143,11,0,320.952381,8.2,1027.485714,1026.7,1028.8,89.29047619,6495.714286,10361.90476,0
14,12.38095238,11,0,157.6470588,6.2,1028.4375,1027.4,1029.8,82.03333333,2446.666667,11542.85714,0
15,12.52173913,11,0,154.7826087,8.2,1026.825,1024.7,1029.1,86.05217391,14206.07143,9482.608696,0
18,13.18181818,11,0,206.8421053,9.2,1026,1023.9,1027.7,59.88636364,19111.11111,10477.27273,0
14,11.72727273,10,0,236.6666667,9.2,1027.828571,1026.9,1028.8,83.89090909,8993.636364,10018.18182,0
11,10.58333333,10,53,112.5,8.2,1028.075,1026.8,1029,81.87083333,352.5,10179.16667,1
12,10.45454545,9,0,319.5454545,9.3,1025,1023.3,1027.5,71.69545455,3407.727273,11890.90909,0
13,11.28571429,10,0,250,7.2,1024.6875,1022.5,1026.4,76.01904762,14786.66667,11514.28571,0
14,11.23809524,9,0,198.9473684,8.2,1026.0125,1024.9,1026.6,83.60952381,11673.80952,11619.04762,0
14,11.43478261,1,0,131.3043478,8.2,1027.3375,1026,1029.1,88.94545455,17290.43478,11136.36364,0
14,11.73684211,9,0,148.75,7.2,1030.157143,1029.2,1031.9,84.81052632,18391.66667,11542.10526,0
13,11.2173913,9,0,124.1176471,7.7,1028.55,1025.8,1031,81.46086957,12613.47826,11695.65217,0
13,11.15789474,9,0,154.375,5.1,1023.516667,1021.3,1025.8,84.31578947,16060,10411.11111,0
16,13.28571429,11,0,200.8333333,6.1,1022.0875,1020.8,1023.5,53.12857143,4507.692308,10809.09091,0
17,13.95454545,11,0,153.1578947,7.2,1023,1021.6,1024.1,41.71818182,13230.76923,10545.45455,0
20,14.82608696,10,0,130,5.1,1022.2375,1019.8,1023.7,36.45652174,22000,10339.13043,0
20,15.26086957,12,0,163.3333333,5.1,1021.575,1020,1022.6,32.34782609,22000,12517.3913,0
17,13.13636364,10,0,230,6.1,1020.775,1018.3,1022.2,53.95,22000,11572.72727,0
15,11.29166667,9,0,315.8333333,9.3,1019.3625,1017.9,1021,81.6375,19171.42857,11720.83333,0
16,11.69565217,8,0,298.6956522,9.3,1017.575,1016,1020,83.59565217,12830,9069.565217,0
15,12.59090909,9,0,196.4285714,7.2,1017.125,1015.5,1018.8,85.17727273,20963.80952,12340.90909,0
15,12.25,10,8,294.1666667,9.2,1017.8875,1016.3,1019.3,83.28333333,15363.04348,10458.33333,0
15,12.27272727,10,0.1,292.5,11.3,1019.1,1018.1,1020.8,81.93636364,8914.761905,10781.81818,0
17,14.28571429,12,0.5,293.3333333,10.3,1018.4125,1017.4,1019.8,84.60952381,13105.71429,10695.2381,0
17,13.56521739,12,0,301.8181818,7.2,1020.5375,1019.5,1022.3,88.86956522,6443.181818,10882.6087,0
14,12.5,11,4,289.2857143,6.2,1023.333333,1021.9,1024.7,91.24,5278.947368,10205,0
13,10.73913043,8,0,234,5.1,1024.9125,1023.4,1026,83.25652174,16869.04762,10926.08696,0
14,10.625,8,0,319.375,9.2,1023.775,1021.8,1025.4,81.77083333,16612.5,10876,0
15,11.86363636,9,0,291.5,8.2,1024.05,1023.3,1024.6,80.10909091,13109.09091,11545.45455,0
14,11.69565217,10,0,325.6521739,9.2,1025.85,1025,1027.1,76.39565217,10766.95652,12347.82609,0
14,12.09090909,11,0,345,7.2,1024.914286,1023.6,1027,81.84090909,7511.904762,10590.90909,0
13,12.1,11,5,341.6666667,8.2,1020.516667,1018,1023.1,94.28,243,4585,0
15,12,10,1,317.3913043,7.2,1017.05,1015.7,1018.9,90.79130435,11606.08696,9647.826087,0
15,12.22222222,10,0,300,9.2,1018.228571,1017.5,1019.4,84.93888889,9996.111111,11555.55556,0
13,11.65,10,2,311.5,9.2,1019.8875,1018.9,1021.5,87.415,3480,9605,0
13,11.43478261,11,4,328.6956522,7.2,1020.5125,1019.4,1021.4,89.30434783,266.0869565,8334.782609,0
14,11.47826087,9,0,299.3333333,6.1,1021.5,1020.6,1022.9,86.12608696,13543.91304,11140.90909,0
14,10.86956522,3,0,133.1578947,9.2,1023.628571,1022.2,1024.4,82.76363636,14010,13691.30435,0
15,11.22727273,8,0,210.5,7.2,1023.875,1021.7,1025.2,85.24545455,20963.80952,12568.18182,0
15,11.52380952,9,0,238.4615385,5.1,1019.5875,1016.6,1023.5,83.35238095,16994.61538,12435,0
15,11.68181818,8,0,158.1818182,10.2,1013.075,1009.2,1017.5,83.42727273,8563.809524,12376.19048,0
16,12.18181818,10,4,299.4117647,11.3,1012.9625,1010.9,1015.8,90.15909091,3327.777778,9300,0
15,12,9,0,303.1818182,7.2,1018.975,1017.8,1021.1,85.63181818,12407.72727,11945.45455,0
17,12.25,10,0,312.5,10.3,1022.625,1021.6,1023.9,86.45625,14754.66667,10018.75,0
16,12.66666667,10,0,241.0526316,8.2,1024.585714,1023.7,1025,83.44,14760.95238,11642.85714,0
17,12.15,9,0,297.2222222,9.2,1024.828571,1023.4,1026.2,85.08,22000,11880,0
14,11.75,11,0,312.0833333,11.3,1023.4375,1022.6,1025.2,84.43333333,3040,9212.5,0
15,12.68181818,11,0,317.7272727,10.3,1024.0125,1023.4,1025.1,77.91363636,20038.18182,12172.72727,0
15,12.26086957,10,0,322.6086957,10.2,1026.5375,1025.5,1028.1,84.68695652,8745.652174,9356.521739,0
17,13.10526316,11,0.1,317.0588235,8.2,1026,1024.8,1027.3,84.42631579,10048.5,9710,0
15,12.08695652,10,0,264.3478261,7.2,1026.45,1025.6,1027.3,79.45652174,8200.454545,11147.82609,0
15,12.52173913,10,0,211.3333333,8.2,1024.4125,1021.6,1026.9,76.03913043,12584.78261,11965.21739,0
15,11.36363636,9,0,324.5454545,14.4,1020.3875,1018,1023,81.76818182,14091.36364,11963.63636,0
13,10.85714286,10,0,348.0952381,9.2,1018.842857,1017.6,1019.9,72.48095238,5588.095238,13609.52381,0
12,10.5,9,2,330.9090909,8.2,1019.985714,1019.1,1021.4,84.12727273,1316.363636,10690.90909,0
14,11.2173913,9,0,313.6842105,7.7,1022.55,1021.5,1023.8,77.30869565,10787.82609,12891.30435,0
15,12,9,0,255,7.2,1022.342857,1021.1,1023.6,73.76521739,22000,11682.6087,0
14,11.42857143,9,0,148.5,7.7,1019.7,1017.5,1022.8,78.21428571,14803.33333,12315.78947,0
15,12.04166667,10,0,220,6.1,1016.4,1015.1,1017.8,82.29583333,10305.41667,11200,0
17,13.20833333,10,0,301.6666667,10.2,1015.825,1014.4,1016.5,69.64166667,13774.7619,11908.33333,0
14,12.28571429,11,1,321.9047619,8.2,1017.7,1016.7,1018.7,86.0047619,268.5714286,10742.85714,0
16,12.69565217,11,0,316.9565217,7.2,1020.775,1019.4,1022.6,75.53478261,576.5217391,12295.65217,0
15,12.7826087,11,0,185.4545455,9.2,1022.8625,1021.6,1023.9,78.52608696,13332,10526.08696,0
20,15.90909091,12,0,154.6666667,7.2,1020.2625,1018.1,1023.2,36.91363636,22000,11727.27273,0
21,16.13043478,11,0,218.6363636,6.1,1018.125,1016.8,1019.4,47.27826087,18335.83333,9669.565217,0
16,12.26086957,9,0,299.1304348,12.3,1018.85,1017.5,1019.9,82.0826087,17065.45455,9686.956522,0
15,12.61904762,11,0,322.8571429,10.2,1019.125,1018.4,1019.8,72.27619048,8590.952381,11380.95238,0
15,12.08695652,11,0,304.3478261,8.2,1020.075,1019.3,1021.1,75.54782609,400.4347826,11217.3913,0
14,11.73913043,11,0,325.2173913,8.2,1018.785714,1017.4,1019.9,75.60434783,391.3043478,10939.13043,0
14,11.9,11,0,284.6666667,7.2,1014.0375,1010.8,1018,77.065,3865.263158,12955,0
19,13.95833333,9,0,278.5714286,13.4,1005.4375,1003.1,1010.2,73.2,19039.54545,11983.33333,0
17,13.40909091,11,0,308.6363636,19.6,1007.957143,1005.4,1012,79.96818182,8237.272727,11545.45455,1
16,12.90909091,11,0,324.5454545,12.3,1015.35,1013.6,1017,85.99545455,1270,10718.18182,0
14,11.91304348,9,0,246,6.1,1017.5875,1016.5,1018.4,77.37826087,2876.5,11160.86957,0
13,11.1,9,0,123.1578947,7.2,1017.416667,1015.7,1019.4,74.395,13119.5,11770,0
14,12.14285714,9,0,182.6666667,7.2,1015.85,1015.4,1016.5,78.73333333,2361.904762,11619.04762,0
17,13.25,10,0,210,5.1,1015.8625,1014.7,1017.6,85.73,6505.5,7530,0
18,13.90909091,10,0,245,6.1,1014.785714,1012.5,1016.7,85.3,12391.36364,9436.363636,0
17,14.47368421,13,0,273.3333333,12.3,1012.2875,1010.8,1014.3,76.71052632,11209.375,9610.526316,0
17,14.2173913,12,0,268.6363636,10.2,1010.325,1008.6,1013,71.35217391,11439.09091,11252.17391,0
13,11.76190476,11,27,321.9047619,15.4,1012.35,1009.5,1015.9,96.97619048,116.4285714,3776.190476,1
14,11.63636364,11,1,342.7272727,10.3,1017.725,1016.4,1019,84.86818182,285,10059.09091,0
13,10.65217391,9,19,340.4347826,10.2,1019.5125,1018.4,1020.1,88.4173913,264.7826087,9304.347826,1
14,11.27272727,10,1,330.9090909,12.3,1020.3125,1019.7,1021.1,82.54545455,327.2727273,10727.27273,0
13,10.95454545,9,5,339.0909091,13.3,1021.475,1020.6,1022.2,85.29090909,350.4545455,10600,0
14,11.82608696,11,0,323.0434783,12.8,1022.1875,1021.3,1023.1,78.53478261,1306.086957,11147.82609,0
14,11.76190476,10,0,318.5714286,11.3,1022.5,1021.4,1023.3,81.0047619,3434.285714,11685.71429,0
15,12.5,10,0,327.7272727,10.2,1023.7,1023,1024.2,79,10235.90909,11945.45455,0
17,13.19047619,11,0,256,7.2,1023.8,1022,1025,76.10952381,19933.33333,11561.90476,0
19,13.23809524,10,0,254.4444444,9.2,1022.55,1020.3,1024.8,85.02380952,18722.5,10710,0
17,13.22727273,10,0,299.047619,9.2,1021.6625,1020.4,1023.3,85.23636364,7788.5,8790.909091,0
13,11.95454545,11,11,330.9090909,12.3,1021.6875,1020.8,1022.3,99.41818182,62.04545455,2172.727273,0
14,11.45454545,10,4,346.3636364,11.3,1022.95,1021.8,1023.8,77.88181818,6223.636364,11772.72727,0
14,11.45,10,0,339,13.3,1021.914286,1020.3,1023.6,76.34,4767.5,11480,0
14,11.2173913,10,0.3,326.5217391,10.3,1023.175,1022.2,1024,81.05652174,1256.521739,11095.65217,0
15,11.84210526,11,0,326.5,9.2,1023.2,1020.9,1024.8,86.01578947,1965.5,10400,0
15,12,11,0,325.6521739,9.2,1019.05,1016.7,1021.9,87.72173913,1167.826087,9117.391304,0
15,11.63636364,10,0,329.0909091,10.2,1016.05,1014.8,1017.6,78.62727273,4010,10268.18182,0
17,13.26315789,10,0,316.3157895,7.2,1015.8,1015,1016.5,75.18947368,11340,11273.68421,0
16,13.33333333,10,0,310,9.2,1015.2125,1013.9,1017.2,79.72380952,9618.571429,11561.90476,0
15,12.77777778,11,0,310.5263158,10.2,1013.65,1012.9,1014.9,88.49444444,1360,9905.263158,0
16,12.80952381,11,1,310,7.2,1013.6875,1013.1,1014.5,86.41428571,4615.263158,10580.95238,0
15,12.33333333,10,0,240.6666667,3.1,1013.675,1013,1014.9,81.07619048,16603.125,11609.52381,0
17,12.80952381,9,0,242.3529412,6.1,1015.2125,1014.2,1016.7,80.28,19730,11914.28571,0
18,13.68181818,11,8,326.8181818,8.2,1016.95,1015.7,1018.4,83.26363636,13136.36364,11545.45455,0
15,13.19047619,12,0,314.2857143,14.4,1018.0625,1017.3,1018.9,83.44761905,5493.809524,11200,0
16,13.04166667,11,1,310.8333333,15.4,1014.6125,1013.4,1016.3,90.275,175,8083.333333,0
18,14.68181818,12,0,311.3636364,14.4,1012.3875,1010.8,1014.3,77.22272727,16804.7619,11586.36364,0
18,14.29166667,11,0,319.1666667,10.3,1012.5875,1011.8,1013.6,81.65833333,20015,11045.83333,0
17,13.91304348,11,0,313.0434783,7.2,1015.4875,1014.4,1017.5,78.84782609,20105.21739,12400,0
16,12.47368421,11,0,259.375,8.2,1018.6,1017.7,1019.5,74.16315789,9520.526316,11336.84211,0
16,13.04166667,12,0,350.8333333,7.2,1018.125,1017,1020,68.6875,6540,12104.16667,0
14,12.38888889,11,0,324.4444444,10.2,1017.075,1016.3,1018.6,76.75,2273.888889,11447.05882,0
14,12,10,0,328.6363636,9.2,1020.3875,1018.9,1022.9,79.07727273,4366.818182,12690.90909,0
16,12.6,11,0,323,12.3,1024.2375,1023.5,1025.3,72.54210526,6889.5,11110,0
14,12.25,11,0,344.5833333,9.2,1025.642857,1023.9,1026.9,87.52083333,2099.583333,10533.33333,0
16,12.2173913,11,1.1,335.2173913,10.3,1022.375,1020.9,1024.6,82.66521739,2138.695652,10400,0
16,13.0952381,11,0,334.7619048,10.2,1020.4,1019.1,1022.1,70.8047619,3542.857143,12638.09524,0
17,13.33333333,11,0,320,9.2,1018.371429,1017.4,1019.3,79.30952381,5502.380952,11828.57143,0
16,13.0952381,11,0,322.8571429,7.2,1016.55,1015.7,1018.6,85.23809524,5495.238095,10971.42857,0
16,12.9047619,12,4,330,9.3,1016.75,1015.5,1018.3,82.87619048,321.4285714,10952.38095,0
