deceptive,text
truthful,1.1493584 -0.48958603 0.21122257 0.6585063 1.0690485 0.92214847 0.7676006 1.0601997 0.5501264 -0.6312065 0.13922766 0.013918533 -0.57253855 0.023197759 0.26208836 0.7367111 0.43400332 1.0028744 0.80719703 -1.0678871 -1.1523744 -0.92269135 0.32159296 -0.52135164 0.8474666 -0.33939624 -0.9358539 -1.0701351 0.42797711 0.26118252 0.61477214 0.32438278 -0.63827384 0.1367789 0.39847234 0.75733346 0.60960776 0.43813774 -0.24098912 0.8823713 0.32218984 -0.7953546 -0.17871554 0.67677134 0.21355757 -1.057166 -1.04859 0.53860676 0.92269444 0.3366677 -0.29273146 -0.22630024 -0.17811501 -0.07775788 0.033042666 -0.12408184 -0.66149366 1.1347425 -0.2584842 0.38728002 0.77953964 0.9260669 0.8880349 0.071233235 0.855573 -0.6063618 -0.42467088 -0.5915672 -0.29758164 0.64215785 -0.20305781 -0.07278247 -0.67932993 -1.1500129 -0.3620681 -0.92690533 -0.48119542 0.95909226 -0.6196762 0.42589858 0.2930775 -0.1915081 -0.2935651 -0.027270995 0.8140816 -0.7846201 -0.38820127 0.9344388 0.24683866 0.97754896 0.3284937 -0.2895016 -1.139178 -0.89101887 -0.5525136 0.32257718 -1.1984339 0.33280855 -0.25342727 -0.803884 1.114743 1.0049406 0.69456565 -0.7129176 -0.7694249 1.1485956 -0.7608861 -0.2936921 -0.43011045 -0.6933344 -0.9357235 -0.40131795 0.7493776 -0.041641295 -0.2306007 -0.68588334 -0.85949504 0.13456187 0.3906979 -1.1020737 -0.2731663 0.9430722 -0.45500287 1.2143209 0.72561324 -0.7657043 1.0189649 -0.9987413 -1.1421459 1.071266 -0.8650794 -0.6384388 0.62300813 0.9882226 0.86607534 -0.12016502 -0.8869914 0.67014396 -0.36216027 -0.55189717 -0.86768174 -0.5273496 0.74319786 -0.36383128 0.6988941 -0.8132806 0.6882806 0.121648364 -0.81670517 -0.26573607 0.86345524 -0.16703972 -0.8875604 0.30051517 -0.88040245 -0.03408622 -0.5640752 -0.37786096 -0.14261147 0.4049456 -0.5699243 -1.0101619 -0.22363906 -0.51983297 0.091105305 0.9316382 -1.0753682 0.64226204 -1.0302482 -0.41501823 -0.74922615 0.7789682 -0.6037656 -0.59876704 0.21324843 -0.9586224 -1.0041263 -0.8418646 -0.5944292 -0.37263435 -0.18240681 0.034509532 0.85522735 -0.7876241 0.318084 -0.8831585 1.1568675 -0.98090243 -0.18260585 0.8046457 -0.6073257 -0.57854456 -0.96041894 -0.5913771 0.7603718 -1.2337114 0.2265864 -0.016466247 0.7301183 -0.4623127
truthful,1.1517677 -0.48847306 0.21628176 0.6610549 1.0716887 0.92546433 0.77107525 1.0650609 0.55276895 -0.63345337 0.13694535 0.015678883 -0.5730047 0.019983504 0.2610921 0.73704976 0.4363957 1.0070937 0.80972666 -1.0725812 -1.1557137 -0.9232254 0.3197202 -0.52318543 0.84933025 -0.34223375 -0.9414536 -1.0716958 0.43042585 0.26061475 0.61712253 0.32118165 -0.6380573 0.14099176 0.39658344 0.7607539 0.61281115 0.43596235 -0.24504794 0.8847973 0.3194083 -0.79528826 -0.17755504 0.67433256 0.21206594 -1.0584165 -1.0467725 0.54186684 0.9228481 0.33519393 -0.28928 -0.22555752 -0.17732398 -0.07714012 0.03668634 -0.1257206 -0.65985256 1.136513 -0.26230884 0.38695303 0.7792348 0.9286378 0.8890246 0.07102708 0.85607684 -0.60356164 -0.4290005 -0.5914105 -0.2983007 0.6403714 -0.20340995 -0.073017426 -0.67895293 -1.1555253 -0.3635855 -0.9273463 -0.48464075 0.9594572 -0.6180065 0.43020487 0.2930752 -0.19364715 -0.2948874 -0.026192773 0.81844187 -0.78590685 -0.3916464 0.93404245 0.24550135 0.9776346 0.32921886 -0.29163295 -1.1424074 -0.8913057 -0.5520399 0.3197886 -1.1969336 0.33040115 -0.25085917 -0.80440307 1.1168219 1.008012 0.6929051 -0.7178139 -0.7696308 1.1486626 -0.760664 -0.2957736 -0.43228975 -0.69126916 -0.9398363 -0.40225667 0.7511377 -0.043966 -0.22841543 -0.6885936 -0.86161065 0.13412495 0.39062873 -1.1036681 -0.27419168 0.942402 -0.45770484 1.2152809 0.7291584 -0.76663524 1.0205986 -1.0006306 -1.1416509 1.0733886 -0.866542 -0.6417474 0.6267975 0.9891717 0.8716822 -0.12032779 -0.8881694 0.67477465 -0.3642021 -0.5545851 -0.86771333 -0.5299265 0.7444442 -0.36232197 0.6986485 -0.8148819 0.6881678 0.12078314 -0.8202195 -0.26493576 0.8609847 -0.16475438 -0.8895866 0.29817522 -0.8785508 -0.034580547 -0.56216115 -0.37488788 -0.14276168 0.40463355 -0.57095176 -1.007898 -0.22564103 -0.5203402 0.09172507 0.9318762 -1.080555 0.64340466 -1.0327961 -0.4186005 -0.7480865 0.7756858 -0.6042594 -0.6008264 0.21305858 -0.9593344 -1.0005893 -0.8433573 -0.5986559 -0.37308934 -0.1841065 0.037029523 0.85648006 -0.78778285 0.3147377 -0.88301826 1.1563082 -0.9817128 -0.18476881 0.8086292 -0.60846317 -0.5795226 -0.96141547 -0.5962867 0.7588172 -1.2387115 0.22634031 -0.01560261 0.7340137 -0.4628667
truthful,1.1497006 -0.48829955 0.21189578 0.6593969 1.0710684 0.92596304 0.7708119 1.0621091 0.5529112 -0.63112074 0.13516857 0.013031807 -0.57232976 0.020992203 0.26168504 0.734458 0.4370825 1.0020626 0.8081969 -1.0699456 -1.1537644 -0.921995 0.32178316 -0.5226942 0.8444697 -0.33705416 -0.9364741 -1.0721202 0.42873868 0.2628177 0.61214685 0.32288736 -0.6378272 0.14080544 0.39839232 0.7572625 0.6108138 0.435166 -0.24107306 0.8788997 0.31890112 -0.7975941 -0.17557801 0.67661667 0.20994687 -1.0583436 -1.04592 0.5392179 0.92428046 0.33546656 -0.2920993 -0.22365452 -0.17704645 -0.07729853 0.03688179 -0.12719753 -0.6580306 1.1335018 -0.26124635 0.38725904 0.7749458 0.92601264 0.8870179 0.07063605 0.85369587 -0.6057835 -0.4238678 -0.58822376 -0.29779634 0.63784707 -0.203172 -0.07626661 -0.68113846 -1.1527863 -0.3609997 -0.9289555 -0.4830242 0.9554005 -0.6166028 0.43010947 0.2942028 -0.1952741 -0.294109 -0.025798107 0.8140371 -0.78311074 -0.38842154 0.9312398 0.24553333 0.9761101 0.32513437 -0.29160243 -1.1395876 -0.8939019 -0.5521926 0.32240453 -1.1955394 0.33127764 -0.25022405 -0.80212396 1.1162642 1.0065686 0.69329774 -0.71404296 -0.7674711 1.1487806 -0.76143986 -0.29181272 -0.43033847 -0.69333225 -0.9394116 -0.40091503 0.74984044 -0.039611753 -0.2277617 -0.6870723 -0.8625569 0.1307934 0.39047092 -1.1020453 -0.2734642 0.9402196 -0.45755717 1.2118348 0.72842896 -0.7661614 1.0219162 -1.0004513 -1.1396357 1.0710788 -0.8667202 -0.64249605 0.62444127 0.98869526 0.8683772 -0.12063696 -0.8886236 0.6728568 -0.36114064 -0.5508027 -0.86832595 -0.5290067 0.7465778 -0.3656292 0.69501805 -0.81023574 0.68870896 0.12504984 -0.8178398 -0.26632708 0.8622768 -0.16673693 -0.8898097 0.29907173 -0.87864643 -0.033023573 -0.5626584 -0.3780368 -0.14390327 0.4054545 -0.56685716 -1.0078216 -0.22638565 -0.5225441 0.09062727 0.9355631 -1.0773418 0.6410675 -1.0353566 -0.41803843 -0.7499569 0.78007364 -0.602134 -0.5980782 0.2150344 -0.9590249 -1.0008025 -0.8430976 -0.5946315 -0.37122524 -0.18415898 0.03523913 0.85490984 -0.78451926 0.31477815 -0.88663167 1.1532618 -0.98022085 -0.18597409 0.8058626 -0.6075255 -0.57553697 -0.96016234 -0.5963631 0.7588565 -1.2370085 0.22632696 -0.0171658 0.7316952 -0.45933017
truthful,1.1493832 -0.4898125 0.21308233 0.6577259 1.07032 0.92391694 0.77173376 1.0630643 0.55251735 -0.6330852 0.13844329 0.013971831 -0.57439756 0.021436544 0.26364467 0.73217374 0.43527335 1.0006407 0.8066166 -1.0701835 -1.1493464 -0.92479324 0.31974941 -0.5194262 0.8443265 -0.34069893 -0.93712413 -1.0714645 0.42860574 0.26425302 0.61420494 0.32248706 -0.6360981 0.14119259 0.3968531 0.75634617 0.60914785 0.43742672 -0.24514912 0.8842038 0.32167223 -0.79429674 -0.17736456 0.6754201 0.21032456 -1.0592577 -1.0453411 0.5412843 0.9213444 0.33614096 -0.2918798 -0.22593236 -0.17491984 -0.07664523 0.037185125 -0.12322027 -0.65689224 1.1359298 -0.26268932 0.38629577 0.7752541 0.9254661 0.889104 0.068513766 0.852596 -0.6049678 -0.42447376 -0.587114 -0.2964588 0.63760304 -0.20341374 -0.0764923 -0.67821133 -1.1537123 -0.36265582 -0.9287771 -0.48195818 0.9593146 -0.61829567 0.4263741 0.29167998 -0.19334377 -0.29727587 -0.029822012 0.81603813 -0.7825927 -0.38815176 0.93017614 0.24635404 0.9773791 0.32679942 -0.2933171 -1.1377321 -0.8901216 -0.54921067 0.3206301 -1.198042 0.33173153 -0.25290143 -0.8038821 1.1154441 1.0062622 0.69268775 -0.7137722 -0.7689934 1.1512562 -0.76350975 -0.29558066 -0.43140134 -0.692675 -0.9354962 -0.4045919 0.74920815 -0.039795127 -0.23108943 -0.68574107 -0.86372715 0.13500229 0.39004537 -1.1028982 -0.2747745 0.94324976 -0.4579227 1.2151242 0.7275752 -0.76184297 1.0217096 -1.0000557 -1.1394694 1.0720439 -0.8645678 -0.6389095 0.62337786 0.9905457 0.8675907 -0.12225164 -0.88734937 0.67021006 -0.36213025 -0.55188644 -0.86703366 -0.5272103 0.74617124 -0.36565563 0.69723195 -0.81304336 0.68719935 0.1223276 -0.81831425 -0.26559663 0.8624856 -0.16615246 -0.88856834 0.2978076 -0.87833256 -0.03545248 -0.56550914 -0.37425748 -0.14003892 0.40756577 -0.5695746 -1.0107845 -0.22380085 -0.5191219 0.09295098 0.9335593 -1.0775739 0.6404082 -1.0321068 -0.41617414 -0.7472814 0.77787685 -0.60421634 -0.5972679 0.21243382 -0.95624864 -1.0038564 -0.84398514 -0.5962509 -0.37028357 -0.18019472 0.036397055 0.85732865 -0.78817415 0.31901154 -0.8863953 1.1575183 -0.97756857 -0.18451141 0.8070961 -0.60904837 -0.5772986 -0.9599346 -0.59319115 0.75876176 -1.2357156 0.22663234 -0.016844263 0.7321903 -0.4643341
truthful,1.1514127 -0.4875057 0.21601221 0.6582307 1.0747311 0.9257277 0.7724175 1.0631229 0.55508655 -0.63521576 0.13757478 0.016303916 -0.5731721 0.020337788 0.26417622 0.73564297 0.43857294 1.0032533 0.80944157 -1.0730252 -1.1542771 -0.92454594 0.31979707 -0.52091765 0.84770334 -0.34197286 -0.9397482 -1.0732375 0.43219727 0.26189882 0.6142814 0.32205844 -0.6371459 0.1384618 0.39921105 0.757658 0.6104765 0.43669534 -0.24506748 0.8831762 0.31928602 -0.7959731 -0.1763938 0.6733292 0.21263967 -1.0563779 -1.046548 0.53980535 0.9235231 0.33509266 -0.2918656 -0.22555728 -0.17866077 -0.077960335 0.035354745 -0.123425834 -0.66139287 1.1377436 -0.2594111 0.3894951 0.7792953 0.9261829 0.8882971 0.07079341 0.8533863 -0.6030976 -0.4281207 -0.59165406 -0.30023715 0.6397912 -0.20350954 -0.07528614 -0.68091595 -1.1540214 -0.36260208 -0.9261477 -0.4841391 0.95776564 -0.61916333 0.428552 0.29426068 -0.19623005 -0.29663864 -0.02629644 0.8173706 -0.7859325 -0.39030513 0.9346165 0.24668367 0.9750133 0.32619974 -0.2892297 -1.1425271 -0.89044386 -0.5492573 0.3229072 -1.1985253 0.33232468 -0.25253913 -0.80493015 1.1175926 1.0085752 0.69516265 -0.71592486 -0.7670859 1.1497406 -0.7633846 -0.2946007 -0.43460855 -0.69361925 -0.93621457 -0.40429923 0.7499904 -0.042250287 -0.23130125 -0.6891472 -0.86096287 0.13469027 0.3933805 -1.100908 -0.27626666 0.9425171 -0.45691073 1.2128105 0.7276625 -0.7667482 1.0232016 -1.0002904 -1.1427686 1.0692772 -0.86778605 -0.6394895 0.6237444 0.99196744 0.8678825 -0.118451945 -0.8891803 0.67523676 -0.36362097 -0.5510233 -0.86969846 -0.527348 0.74506754 -0.362108 0.6953434 -0.81110704 0.6880868 0.12294014 -0.8176539 -0.26785374 0.8622171 -0.16685042 -0.89058524 0.30195567 -0.88083196 -0.034618333 -0.5614551 -0.3772471 -0.14097317 0.40926874 -0.5679793 -1.0084184 -0.22660534 -0.519425 0.09168808 0.9354854 -1.0785702 0.6407214 -1.0317025 -0.4153163 -0.7457743 0.777129 -0.6045146 -0.59740794 0.21263365 -0.9584064 -1.0038491 -0.84534407 -0.59635997 -0.37099227 -0.18355621 0.038988218 0.8578192 -0.7867846 0.31607506 -0.88227063 1.1546389 -0.9775383 -0.18381993 0.80729884 -0.6107714 -0.5765648 -0.96190244 -0.59517795 0.7601209 -1.2344546 0.22414611 -0.014523952 0.73457795 -0.46094054
truthful,1.1499478 -0.48933095 0.21516243 0.6582774 1.0698761 0.9220857 0.77061373 1.0612965 0.55272454 -0.6350328 0.1355946 0.017740909 -0.5738676 0.023504615 0.2620176 0.7354271 0.4362854 1.0031965 0.8062313 -1.0704674 -1.1545768 -0.9243176 0.32041398 -0.5209756 0.84653085 -0.33959112 -0.93651026 -1.0701929 0.43200642 0.26408833 0.6160086 0.32101324 -0.63634396 0.14120536 0.39654496 0.7569789 0.61317563 0.4366333 -0.24158654 0.8845407 0.32167357 -0.7953455 -0.17702056 0.67515594 0.21313034 -1.0577103 -1.0456885 0.5383309 0.9218184 0.335916 -0.28901505 -0.22667345 -0.17811002 -0.07611139 0.035195824 -0.12497789 -0.6603834 1.1360418 -0.26292196 0.38754046 0.77894956 0.92927384 0.8883822 0.070983395 0.8535203 -0.6066954 -0.4270374 -0.5879174 -0.29693615 0.63977647 -0.2057475 -0.07553433 -0.678461 -1.1559622 -0.36535352 -0.9256138 -0.48458087 0.9559453 -0.62108624 0.43089432 0.29340672 -0.19343767 -0.2972949 -0.025818931 0.81680304 -0.78367776 -0.38808858 0.9341008 0.24575557 0.9752089 0.32927567 -0.29044867 -1.1392592 -0.8921901 -0.5518133 0.3224403 -1.1970444 0.3308524 -0.25427824 -0.80391717 1.1162531 1.0055575 0.69085306 -0.7138209 -0.76917803 1.1521198 -0.76393735 -0.29434738 -0.43316072 -0.6918081 -0.9370125 -0.40120366 0.74899757 -0.044316117 -0.22850291 -0.68751496 -0.8594849 0.13194714 0.39005208 -1.1012726 -0.27529103 0.9417238 -0.45873794 1.2119194 0.7284574 -0.7627991 1.0198901 -0.9981869 -1.1392571 1.0695373 -0.86533725 -0.64085907 0.626088 0.9883221 0.8706659 -0.119407564 -0.88486916 0.6708982 -0.36437553 -0.5516618 -0.8704247 -0.5274178 0.7463766 -0.36511385 0.6983434 -0.81333953 0.6882828 0.12493952 -0.8202985 -0.26487488 0.8618208 -0.16480662 -0.888219 0.30179372 -0.88140994 -0.033899643 -0.5616879 -0.37594232 -0.14227578 0.40820333 -0.568318 -1.0070455 -0.2261691 -0.5195095 0.089692526 0.93497396 -1.0791326 0.6424039 -1.0353214 -0.41679552 -0.7477159 0.77784294 -0.6040498 -0.59915274 0.21235831 -0.9589286 -1.0035433 -0.8435079 -0.5986751 -0.3729172 -0.18214482 0.038581517 0.85501593 -0.7863837 0.31765926 -0.882463 1.1542404 -0.9772524 -0.18447158 0.8078366 -0.6085095 -0.5781662 -0.9600353 -0.59654194 0.76313996 -1.236323 0.22679174 -0.012784445 0.73314863 -0.46382427
truthful,1.1492031 -0.4882863 0.21565594 0.6574249 1.0717083 0.92365587 0.7689814 1.0609627 0.5495373 -0.63212967 0.13693856 0.015431556 -0.5754495 0.019659 0.26077127 0.7351202 0.43773994 1.0012927 0.8050996 -1.0687692 -1.1506078 -0.9241449 0.3181317 -0.52169776 0.84760696 -0.34133905 -0.9355429 -1.0689685 0.4280222 0.2601489 0.61291325 0.32179517 -0.63623625 0.13913366 0.39593226 0.75511444 0.60895675 0.43887904 -0.24305815 0.881454 0.32106727 -0.79738766 -0.17637657 0.67199093 0.21148953 -1.0571597 -1.0436707 0.5406902 0.92046183 0.33620664 -0.2882016 -0.2237181 -0.17681804 -0.07811851 0.037392635 -0.12485434 -0.6588575 1.1339798 -0.26075932 0.38538498 0.7743814 0.9244667 0.88909155 0.07172989 0.85344774 -0.6051665 -0.4264745 -0.5890622 -0.29879445 0.6399706 -0.2067048 -0.07283933 -0.67717755 -1.1499946 -0.36060634 -0.9260581 -0.48208964 0.95614064 -0.6185413 0.42745784 0.294098 -0.19304596 -0.29617342 -0.028494509 0.8140138 -0.78186256 -0.3891787 0.9313091 0.2459724 0.9722637 0.3254266 -0.2899074 -1.137105 -0.8916269 -0.55186206 0.31770495 -1.1946001 0.32949817 -0.25025055 -0.7993905 1.1153626 1.0065172 0.69083303 -0.7113654 -0.7650521 1.1458497 -0.76233053 -0.29450497 -0.43256935 -0.68922156 -0.9345221 -0.4014961 0.74797374 -0.04311473 -0.22872631 -0.68587005 -0.8591626 0.1349592 0.3888565 -1.1009681 -0.27431896 0.93816894 -0.45819578 1.2085878 0.724113 -0.7622977 1.0191332 -0.99553645 -1.1361606 1.0673192 -0.8601923 -0.6395225 0.6259979 0.98653823 0.86574394 -0.11995515 -0.8824665 0.67044425 -0.36021388 -0.5501886 -0.8662028 -0.5287169 0.74179626 -0.3608108 0.6963121 -0.8119187 0.6884755 0.124712564 -0.8162094 -0.2647533 0.8587843 -0.16290155 -0.88694865 0.29725036 -0.87883586 -0.032382518 -0.56135786 -0.37747672 -0.1408437 0.40357205 -0.5666501 -1.0042222 -0.22410542 -0.5213007 0.0900047 0.9336599 -1.0727038 0.64113486 -1.029058 -0.41327876 -0.7430577 0.77772903 -0.602491 -0.59910166 0.21311788 -0.954404 -1.0001051 -0.84062934 -0.59559023 -0.37139073 -0.1839916 0.034585115 0.85598934 -0.7837022 0.31445032 -0.88367003 1.150602 -0.9767899 -0.18634684 0.80474114 -0.6065541 -0.5739768 -0.9558446 -0.59046626 0.76004094 -1.2330501 0.22455722 -0.016777506 0.72989815 -0.4619926
truthful,1.1501939 -0.4858294 0.21441993 0.65660477 1.0707282 0.92651147 0.77203375 1.0618242 0.55125904 -0.63394886 0.13572778 0.016634777 -0.57577175 0.019143624 0.26226893 0.73694134 0.43613958 1.0051895 0.8047035 -1.0706595 -1.1535561 -0.92460364 0.32140157 -0.5239798 0.8473299 -0.3382156 -0.93563485 -1.0689802 0.42946568 0.2602469 0.6158283 0.3215828 -0.6348402 0.13956365 0.39969802 0.7569011 0.61051524 0.43887267 -0.24069497 0.88175726 0.3187657 -0.79819816 -0.17976883 0.6729602 0.2114819 -1.0583382 -1.0451827 0.5386696 0.92169327 0.3332898 -0.2914747 -0.22506034 -0.17665121 -0.078758724 0.035296462 -0.12312222 -0.6569055 1.1331036 -0.26235205 0.38707295 0.77888507 0.9276798 0.8900036 0.06709541 0.8531179 -0.60288227 -0.42602426 -0.5894942 -0.29885215 0.6418544 -0.20467113 -0.07445376 -0.6781091 -1.1498129 -0.36241767 -0.92699146 -0.48400903 0.95604897 -0.6171836 0.42941752 0.29101592 -0.19263825 -0.29297188 -0.0293001 0.8156773 -0.7816705 -0.39054984 0.9317612 0.24677855 0.9725392 0.32731435 -0.29034975 -1.1379179 -0.88986427 -0.5493059 0.3209317 -1.1971133 0.3296195 -0.25200245 -0.80330855 1.1129051 1.0033947 0.6898871 -0.71340793 -0.7664202 1.1509963 -0.7631187 -0.29553577 -0.43340057 -0.6912389 -0.93503946 -0.4038504 0.7488724 -0.03993392 -0.23073241 -0.68551797 -0.8605297 0.13494888 0.39284888 -1.1015015 -0.27384084 0.94090647 -0.4561494 1.2106766 0.72721016 -0.7611808 1.0194365 -1.001028 -1.1387783 1.0699486 -0.865156 -0.639837 0.62595844 0.98900414 0.8696873 -0.119987614 -0.8838282 0.674089 -0.36193833 -0.5525582 -0.8655345 -0.5268878 0.74635464 -0.3656104 0.69520754 -0.81140953 0.687589 0.12429687 -0.8169505 -0.2667905 0.8633023 -0.16595379 -0.88830537 0.30190387 -0.8784351 -0.034719452 -0.5631747 -0.3752072 -0.14270505 0.40389454 -0.56632173 -1.0051152 -0.22579879 -0.520771 0.092487805 0.9317904 -1.075359 0.6416419 -1.0320275 -0.41594642 -0.7458225 0.77694106 -0.5995144 -0.5968266 0.21497494 -0.9548074 -1.0010964 -0.8445392 -0.59694254 -0.37067515 -0.17974423 0.035616353 0.8544959 -0.7862298 0.3173633 -0.88474727 1.1535795 -0.9774931 -0.1820956 0.80389804 -0.6064187 -0.57763773 -0.96026665 -0.5923777 0.7568308 -1.2335551 0.22367114 -0.013062893 0.7313817 -0.4605725
truthful,1.1502146 -0.4862666 0.21235158 0.65920174 1.0736785 0.9272753 0.7702048 1.0617628 0.5515728 -0.6325568 0.13525867 0.0153876385 -0.57206905 0.022272954 0.26177797 0.73823684 0.4337207 1.0019566 0.8055516 -1.0712829 -1.1546949 -0.92323065 0.32114848 -0.52068293 0.84880877 -0.3389534 -0.93773204 -1.0695616 0.42997754 0.26018044 0.61374176 0.32446545 -0.64123577 0.14070043 0.39679113 0.7604443 0.61104476 0.43843672 -0.24147187 0.88523716 0.32167503 -0.79908967 -0.17980744 0.67600244 0.21124199 -1.0588512 -1.0471758 0.5393109 0.9242941 0.33678323 -0.28878388 -0.2243214 -0.17860857 -0.07529359 0.034157354 -0.12449295 -0.66162115 1.1350198 -0.25983784 0.38642645 0.7790523 0.9271579 0.8894236 0.0686571 0.8529203 -0.60803354 -0.4277485 -0.59151876 -0.29693326 0.6410261 -0.20437029 -0.0749822 -0.6804787 -1.1545374 -0.3648439 -0.9270768 -0.484129 0.9579656 -0.62065864 0.42687213 0.2941441 -0.19406441 -0.29713395 -0.02732053 0.81867045 -0.7829011 -0.38990507 0.9331155 0.24807449 0.97418267 0.3284369 -0.29320928 -1.1419053 -0.89547306 -0.55024636 0.3185766 -1.2003565 0.3318182 -0.25366393 -0.8042224 1.1169032 1.0075724 0.6942211 -0.71449995 -0.7697673 1.149388 -0.7608746 -0.29637244 -0.43441597 -0.69527376 -0.9387504 -0.4005884 0.7511679 -0.039882477 -0.23158291 -0.6874139 -0.8619148 0.13350534 0.39261797 -1.1022911 -0.2758224 0.9414195 -0.45980415 1.2171798 0.7289337 -0.7672842 1.019817 -1.0027434 -1.1414455 1.0738425 -0.86472285 -0.64009887 0.6274152 0.99385077 0.87237984 -0.12294179 -0.8905911 0.6729764 -0.36397615 -0.5519228 -0.87187254 -0.5278309 0.74393517 -0.36539605 0.69919044 -0.8152478 0.6899019 0.1224796 -0.8209793 -0.2659358 0.8656968 -0.16489778 -0.8910241 0.29962367 -0.8817352 -0.032856684 -0.56358474 -0.3762456 -0.14372289 0.40498587 -0.5701242 -1.0114965 -0.22851115 -0.52144456 0.09058757 0.9325912 -1.0774015 0.6428566 -1.0335574 -0.4168216 -0.7505068 0.777659 -0.60209274 -0.59647316 0.2137643 -0.95764834 -1.0012674 -0.8460199 -0.5949844 -0.37375435 -0.18229969 0.03797634 0.8589987 -0.7852467 0.31503257 -0.8862882 1.1571809 -0.98199517 -0.18676935 0.8070073 -0.6095264 -0.5791414 -0.9629657 -0.59254205 0.76171184 -1.2357424 0.22441591 -0.016649082 0.7339966 -0.46110034
truthful,1.1526823 -0.4861839 0.21456043 0.6557311 1.0700972 0.9220674 0.77118856 1.0609778 0.55319697 -0.631107 0.13888636 0.017117308 -0.5710593 0.02220252 0.2624949 0.73514384 0.43583983 1.0005673 0.8075793 -1.0717593 -1.1522626 -0.9232384 0.32023403 -0.5201612 0.8485159 -0.3378522 -0.93829226 -1.0678449 0.4270166 0.26335108 0.6119289 0.32301167 -0.6377346 0.14130567 0.3972222 0.7558197 0.611732 0.43699914 -0.24402443 0.8831763 0.32027793 -0.79793304 -0.17984223 0.6774351 0.21106549 -1.0600034 -1.0464954 0.5380657 0.92286485 0.3346497 -0.29301512 -0.22541755 -0.1788554 -0.07552523 0.035140473 -0.125692 -0.65724796 1.1338547 -0.25850013 0.38746527 0.77708554 0.9288366 0.8875866 0.06851273 0.8541754 -0.6061325 -0.4257759 -0.5917242 -0.29992232 0.6404671 -0.20322855 -0.075526215 -0.6788887 -1.1546934 -0.36396286 -0.9277978 -0.48100984 0.95490617 -0.61893153 0.42789054 0.2917106 -0.19577542 -0.29650956 -0.029504774 0.81539893 -0.7826349 -0.3885738 0.93134135 0.2476052 0.97712255 0.3263213 -0.2903473 -1.1399306 -0.8911684 -0.54984325 0.3187221 -1.1962109 0.33017102 -0.25215816 -0.80414695 1.11727 1.0082148 0.69388163 -0.71608186 -0.7670696 1.1501585 -0.76148427 -0.2930587 -0.4320281 -0.69230914 -0.93581814 -0.40460017 0.7501851 -0.03971546 -0.22991832 -0.688927 -0.8595638 0.13262226 0.38934964 -1.1026636 -0.27366233 0.94164604 -0.45939773 1.2148219 0.7261971 -0.7626697 1.0221047 -0.9990518 -1.1428627 1.0692222 -0.86732626 -0.6393233 0.6253386 0.9888416 0.86732817 -0.11975151 -0.8876719 0.67361873 -0.36125854 -0.5543267 -0.8674335 -0.52789 0.743424 -0.36385268 0.6966354 -0.8118105 0.6874947 0.12490762 -0.82057154 -0.26611847 0.8647186 -0.16534388 -0.8891382 0.29848137 -0.8815191 -0.03222827 -0.56447804 -0.37693876 -0.14132626 0.40490836 -0.57021105 -1.0113697 -0.22387491 -0.5187318 0.09111239 0.93678653 -1.0776731 0.639597 -1.0346981 -0.41741452 -0.749451 0.7756022 -0.60242283 -0.5968181 0.21658185 -0.95940334 -1.0049009 -0.8473158 -0.5979249 -0.3711174 -0.18455565 0.036378536 0.8576719 -0.78560334 0.31738344 -0.88466793 1.1570591 -0.9810423 -0.18608424 0.8080929 -0.6073886 -0.5791012 -0.9599706 -0.591996 0.7615926 -1.2352082 0.22364327 -0.013336751 0.7348919 -0.46019492
